Pos	Score	Read_ID	Strand
3509220	-1.123745084111545	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509220	-0.018760385943998092	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509220	-2.6413220702951428	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509220	-2.4040212644180987	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509220	3.1068276758533515	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509225	-4.999986096741444	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509225	-2.758615624910604	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509225	-3.408440946905976	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509225	-4.633042734569718	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509225	-0.4755675647602983	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509225	-3.4375131524243727	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509225	-3.309697782434082	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509225	-3.174540834151036	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509225	-2.2104171837308577	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509225	-5.552404553039607	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509225	-3.9888095024533534	421fce76-3e99-4738-81a0-663bafd97498	+
3509226	-2.7589072120984857	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509226	-1.1265088381902784	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509226	-1.6649594399055352	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509226	0.26783174531190135	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509226	2.5423432276124793	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509226	-0.24761560170307112	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509226	-1.5957300162523125	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509226	2.0560795441898687	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509226	-5.254131602179192	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509226	0.32223058179165637	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509226	-2.1777013854164458	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509233	-4.574055255289382	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509233	-2.62440460628575	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509233	-3.2978883075361374	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509233	-3.6444029303327716	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509233	-0.7745804013038052	421fce76-3e99-4738-81a0-663bafd97498	+
3509233	-3.214703938181541	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509233	-2.8805593757057175	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509233	-2.6174932214223383	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509233	-1.0564537257463091	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509233	-3.487694934298041	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509233	-3.8530718974775917	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509234	-1.7868333345105516	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509234	-2.804969474821242	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509234	-1.4319202858509656	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509234	-3.0460934596184397	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509234	-2.629812651684859	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509234	-1.7384242585954153	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509234	0.13142297078156764	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509234	1.1293353667968544	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509234	-2.9630764106188083	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509234	-2.1849292824742905	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509234	-1.2819124592214095	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509243	-1.0636571311693226	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509243	-2.286486335616418	421fce76-3e99-4738-81a0-663bafd97498	+
3509243	-2.7230218429375075	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509243	1.059242005427707	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509243	2.492400142755407	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509243	-2.4922350250611394	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509243	0.21057840564449914	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509243	0.3605708105789992	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509243	-1.2674727238964216	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509243	-1.7436433101854338	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509243	-3.8498744882367077	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509244	-3.7508264687187602	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509244	-2.9968863706219344	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509244	-1.221358218241561	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509244	-4.948885161465838	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509244	-2.9312822304603765	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509244	-2.6147256119890683	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509244	-2.8400644913264763	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509244	-2.264070411227654	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509244	-2.2681002344069183	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509244	-4.099050800770269	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509244	-1.8806888742350802	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509272	-0.3239302879481055	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509272	-1.1465633845832903	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509272	-0.13941908949182596	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509272	0.6317332122815039	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509272	-0.8951852104348241	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509272	-0.13277101165332716	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509272	0.10325067911151431	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509272	-0.17360840178925874	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509272	0.2947066892242912	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509272	-1.049716661529574	421fce76-3e99-4738-81a0-663bafd97498	+
3509272	-0.21645755813875575	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509273	-0.7400433676543141	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509273	1.2360270828488427	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509273	-1.8808573845096603	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509273	-1.8776364197708661	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509273	-0.5076529363730437	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509273	-4.382567620330177	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509273	-1.7477802948577312	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509273	0.09597968136760245	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509273	-1.791234343966348	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509273	-1.853169721642094	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509273	-1.620160039542619	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509276	-3.3564416823424867	421fce76-3e99-4738-81a0-663bafd97498	+
3509276	0.1924143182598676	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509276	-3.3236540847832137	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509276	1.5152374997938813	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509276	-2.969309242179385	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509276	-2.5560975440205187	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509276	0.7740879522689665	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509276	-0.38509445984559787	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509276	-2.5026409003176227	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509276	-2.5133455491843395	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509276	-2.7127766677934853	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509277	0.4978675100211726	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509277	-2.590473586799181	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509277	-3.490786119426751	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509277	-0.500796147344195	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509277	-2.911999005350706	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509277	-3.612792888525262	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509277	-1.8419043014579835	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509277	0.6457357071394328	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509277	-2.2920191339655958	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509277	-4.902234717714385	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509277	-2.400073765410011	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509293	0.23820910325158573	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509293	-2.7937700673474755	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509293	-3.8224029659184815	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509293	-0.8082549638730299	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509293	-3.1338334932514615	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509293	-0.7539769975413394	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509293	-1.7182282297381644	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509293	-1.3524435803673232	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509293	-1.5110892251288741	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509293	-1.6376281599196734	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509293	-3.4553136415430123	421fce76-3e99-4738-81a0-663bafd97498	+
3509294	3.0228442073844657	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509294	4.164635623622258	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509294	2.078248245900454	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509294	4.32096152609832	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509294	2.9396876998046277	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509294	-2.8327540479891833	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509294	2.0785319948221446	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509294	1.7998277549729305	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509294	-3.253607457587554	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509294	-2.245679373900912	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509294	1.867774831166515	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509297	-3.2991680971871933	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509297	-3.336178609753399	421fce76-3e99-4738-81a0-663bafd97498	+
3509297	0.5684310108843811	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509297	-2.3524675425268335	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509297	1.1822038390442355	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509297	-2.186678378999446	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509297	-1.7239404478829266	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509297	-2.2511745707228825	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509297	-2.144571768336686	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509297	-1.998362091808819	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509297	-2.61049262286259	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509298	-8.492138295586527	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509298	-2.470234715922724	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509298	-0.5142858518021085	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509298	-3.9586230310165966	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509298	-2.0044872633110695	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509298	-2.6493806213216073	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509298	-5.332277557195672	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509298	-4.349331244122423	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509298	-0.3604944619685857	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509298	-2.7293308980475968	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509298	-8.516832892174952	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509302	-5.513891977623947	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509302	-3.9336192327864645	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509302	-4.57360707910361	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509302	-5.331054607888017	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509302	-0.781282788260353	421fce76-3e99-4738-81a0-663bafd97498	+
3509302	0.8537949374428566	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509302	-3.9235061141179535	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509302	-5.525817560959096	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509302	-4.9880709269104235	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509302	-1.6449121543995	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509302	-4.190405993418721	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509303	-5.531147038208405	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509303	-4.9709078309009636	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509303	-3.343857385729787	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509303	-5.306700952763256	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509303	-5.193202448932945	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509303	-3.659362978929781	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509303	-6.412429774453094	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509303	-5.432818281336128	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509303	-2.8121539737302217	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509303	-4.505802506276974	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509303	-6.2383968221932715	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509318	-0.9158042193082525	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509318	-2.327767919522314	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509318	-1.519523348044682	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509318	-4.241787890384051	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509318	-3.727656664594032	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509318	-4.5560702251103224	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509318	-1.656864084213824	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509318	-4.519454361613483	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509318	-6.360839861798979	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509318	-3.412445086624619	421fce76-3e99-4738-81a0-663bafd97498	+
3509318	-4.619763147179674	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509319	-2.564182800420195	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509319	-2.302415862632844	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509319	0.6639819708548698	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509319	-4.845039441137552	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509319	-3.1481954028463637	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509319	-1.8946840651299814	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509319	-3.5926446950780333	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509319	-6.650942845378308	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509319	-4.224576700413806	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509319	-6.324854278335125	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509319	-3.986799238856237	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509321	-3.3440117028139587	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509321	-0.8731312605156032	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509321	-2.634595307267147	421fce76-3e99-4738-81a0-663bafd97498	+
3509321	-4.526675707644232	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509321	-1.7019049205412533	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509321	-3.801725882827555	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509321	-3.5409077666677464	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509321	-2.731680560612994	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509321	-1.1095156821251433	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509321	-3.449879852391123	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509321	-1.8611202864692258	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509322	-5.266166339400481	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509322	-5.411306325202749	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509322	-6.2976245263310915	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509322	0.04574530834030166	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509322	-3.6097995467600894	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509322	-6.621836772559293	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509322	-4.608891701935914	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509322	-5.1515572752884236	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509322	1.5649079449379553	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509322	-6.555785974964629	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509322	-2.004410848569871	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509348	-3.362704774370945	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509348	-0.11609582606132769	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509348	-4.163218847272695	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509348	-1.6489089854513028	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509348	0.2930534882159037	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509348	-5.1333213679143475	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509348	-3.0547179922005814	421fce76-3e99-4738-81a0-663bafd97498	+
3509348	-4.2194431776536945	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509348	-3.8838763947329595	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509348	-4.14646703546823	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509348	-3.1596624380207414	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509349	-0.023696373841502527	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509349	-1.7732255923189968	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509349	-5.266573958021079	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509349	2.117519769496863	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509349	-4.344229321922941	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509349	-3.2930774184056735	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509349	0.5379805070968894	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509349	-1.3928390517481037	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509349	-4.553405056751648	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509349	-0.2864111468782464	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509349	-2.5203606138961923	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509376	-3.4152433389269374	421fce76-3e99-4738-81a0-663bafd97498	+
3509376	-2.287637801144901	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509376	-1.9867912461986164	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509376	-2.6458716489823986	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509376	-0.9238359979445296	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509376	-1.6086683384607756	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509376	-1.4598465477847822	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509376	-2.8681591568027813	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509376	-1.2093861906721095	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509376	-0.6333916541264658	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509376	0.0786835911480479	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509377	-5.011322767165408	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509377	-2.412312855085739	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509377	-1.9800067891263495	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509377	-2.7199419640757587	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509377	-3.8149240427529283	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509377	-0.3509733988812777	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509377	-1.3078492461933549	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509377	-3.768472459533079	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509377	-2.0624614590299992	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509377	0.5726411455286166	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509377	-2.277768538273417	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509381	-1.3328220793032424	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509381	-2.270400489567719	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509381	-1.969814106661096	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509381	-0.6778542631333617	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509381	-2.294937179302946	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509381	-1.974143748697609	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509381	-2.856523778441667	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509381	-2.170391941343595	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509381	-2.1766214858213018	421fce76-3e99-4738-81a0-663bafd97498	+
3509381	-2.8707984663716584	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509381	-1.629144143725398	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509382	-4.395178783942833	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509382	-0.8005486565807414	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509382	-3.04860856509633	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509382	-1.1777183344795625	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509382	-4.376296632437032	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509382	-3.3970916787164356	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509382	1.9740558081741897	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509382	-2.3338426285640446	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509382	-0.11289849863867424	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509382	-1.2491907200394716	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509382	-4.555256512075789	5aa9cfa8-1180-4f63-a66d-506b88f9e6a5	-
3509390	-5.021066818711736	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509390	0.2033419874524366	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509390	-5.691534811747232	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509390	-5.191369855632952	421fce76-3e99-4738-81a0-663bafd97498	+
3509390	-5.58241186136105	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509390	-4.507983808847361	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509390	-6.401237678752379	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509390	-5.861793528587782	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509390	-7.157605557140394	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509390	-2.889371541838993	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509390	-4.90837350527028	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509391	-2.063324781160529	ac694169-bb0f-4394-81a6-0318ac28fa4f	-
3509391	0.7504805568166999	ec56a91d-ebf2-4ca3-b2ee-056cf1189ecd	-
3509391	-2.1623261169737544	80a5fdf7-03b6-43b1-9165-f1179c572e93	-
3509391	-1.2269568947748861	f58b24c2-f531-491e-b7ff-feed0e0a6184	-
3509391	0.6816091064945566	b508a0f9-ce9d-4e29-a5b8-a6b23d308b8a	-
3509391	-0.6699674792064907	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3509391	-1.8084851459219848	81286bcf-7863-4e20-a891-aa0d18b217d7	-
3509391	-1.766704653265549	b93e68e5-a480-4ac7-a809-2346f4bc4d0f	-
3509391	-3.2522309975975072	cc8ff87f-c718-4e83-88dd-d6d8f617e7f0	-
3509391	1.8578710343336202	45e5f126-fdf4-4b5f-ae9f-967e3a11d088	-
3509397	-4.345391873144505	f931a7cf-380d-4a0a-a631-746b881c8cd8	+
3509397	-5.50214157158104	421fce76-3e99-4738-81a0-663bafd97498	+
3509397	-5.324813528280939	0cad7c09-525e-4ee0-b322-844abc6a6f22	+
3509397	-4.228477293348399	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3509397	-4.8465810009502395	2bd811d2-434f-4e52-9839-7a3c0fe8512a	+
3509397	-6.498086354993178	466215ec-9922-4e12-a429-2be1d99af3ee	+
3509397	-5.914244408625682	f0559090-21fc-4611-89bf-2cc0e98184bb	+
3509397	-4.202302698674345	326ca800-e7d2-4bc7-a4f5-373d2913ba29	+
3509397	-4.238189714690274	565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	+
3509397	-5.218318004659007	89976420-89a1-4e30-a790-4a324bbb91ee	+
3509397	-3.4231200872110983	04764768-fd6d-429e-ac23-769007a3e8d0	+
3509398	0.11744552778950418	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
