names	start	values	strand
NC_000913.3	3512663	0.6667	+
NC_000913.3	3512664	0.3333	-
NC_000913.3	3512670	0.6667	+
NC_000913.3	3512671	0.3333	-
NC_000913.3	3512679	0.6667	+
NC_000913.3	3512680	0.3333	-
NC_000913.3	3512683	0.6667	+
NC_000913.3	3512684	0.3333	-
NC_000913.3	3512690	0.3333	+
NC_000913.3	3512694	0.6667	+
NC_000913.3	3512695	0.3333	-
NC_000913.3	3512696	0.5	+
NC_000913.3	3512697	0.3333	-
NC_000913.3	3512709	0.5	+
NC_000913.3	3512710	0.3333	-
NC_000913.3	3512711	0.5	+
NC_000913.3	3512712	0.3333	-
NC_000913.3	3512747	0.6	+
NC_000913.3	3512748	0.3333	-
NC_000913.3	3512752	0.5	+
NC_000913.3	3512758	0.6667	+
NC_000913.3	3512759	0.3333	-
NC_000913.3	3512767	0.6667	+
NC_000913.3	3512768	0.3333	-
NC_000913.3	3512792	0.6	+
NC_000913.3	3512798	0.3333	+
NC_000913.3	3512844	0.3333	-
NC_000913.3	3512878	0.3333	-
NC_000913.3	3512883	0.5	+
NC_000913.3	3512912	0.6	+
NC_000913.3	3512913	0.3333	-
NC_000913.3	3512916	0.3333	+
NC_000913.3	3512917	0.3333	-
NC_000913.3	3512933	0.6667	+
NC_000913.3	3512934	0.3333	-
NC_000913.3	3512938	0.5	+
NC_000913.3	3512939	0.3333	-
NC_000913.3	3512946	0.5	+
NC_000913.3	3512947	0.3333	-
NC_000913.3	3512949	0.5	+
NC_000913.3	3512950	0.3333	-
NC_000913.3	3512954	0.6667	+
NC_000913.3	3512957	0.6667	+
NC_000913.3	3512971	0.3333	-
NC_000913.3	3512975	0.3333	-
NC_000913.3	3512994	0.25	+
NC_000913.3	3512995	0.3333	-
NC_000913.3	3513000	0.6	+
NC_000913.3	3513017	0.3333	+
NC_000913.3	3513018	0.3333	-
NC_000913.3	3513023	0.6	+
NC_000913.3	3513031	0.3333	+
NC_000913.3	3513032	0.3333	-
NC_000913.3	3513038	0.6667	+
NC_000913.3	3513039	0.3333	-
NC_000913.3	3513063	0.6	+
NC_000913.3	3513075	0.5	+
NC_000913.3	3513076	0.3333	-
NC_000913.3	3513083	0.6	+
NC_000913.3	3513084	0.3333	-
NC_000913.3	3513085	0.5	+
NC_000913.3	3513086	0.3333	-
NC_000913.3	3513087	0.25	+
NC_000913.3	3513088	0.3333	-
NC_000913.3	3513089	0.25	+
NC_000913.3	3513090	0.3333	-
NC_000913.3	3513099	0.5	+
NC_000913.3	3513108	0.5	+
NC_000913.3	3513109	0.3333	-
NC_000913.3	3513115	0.3333	-
NC_000913.3	3513131	0.5	+
NC_000913.3	3513141	0.6	+
NC_000913.3	3513142	0.3333	-
NC_000913.3	3513143	0.5	+
NC_000913.3	3513144	0.3333	-
NC_000913.3	3513151	0.5	+
NC_000913.3	3513152	0.3333	-
NC_000913.3	3513164	0.3333	+
NC_000913.3	3513165	0.3333	-
NC_000913.3	3513167	0.3333	-
NC_000913.3	3513176	0.6	+
NC_000913.3	3513177	0.3333	-
NC_000913.3	3513204	0.5	+
NC_000913.3	3513205	0.3333	-
NC_000913.3	3513237	0.25	+
NC_000913.3	3513272	0.3333	+
NC_000913.3	3513273	0.3333	-
NC_000913.3	3513284	0.6	+
NC_000913.3	3513285	0.3333	-
NC_000913.3	3513292	0.5	+
NC_000913.3	3513293	0.3333	-
NC_000913.3	3513294	0.4	+
NC_000913.3	3513295	0.3333	-
NC_000913.3	3513315	0.5	+
NC_000913.3	3513316	0.0	-
NC_000913.3	3513322	0.5	+
NC_000913.3	3513323	0.3333	-
NC_000913.3	3513332	0.5	+
NC_000913.3	3513335	0.3333	+
NC_000913.3	3513336	0.3333	-
NC_000913.3	3513382	0.3333	-
NC_000913.3	3513386	0.5	+
NC_000913.3	3513422	0.5	+
NC_000913.3	3513423	0.3333	-
NC_000913.3	3513450	0.3333	+
NC_000913.3	3513451	0.3333	-
NC_000913.3	3513459	0.3333	+
NC_000913.3	3513460	0.0	-
NC_000913.3	3513462	0.3333	+
NC_000913.3	3513469	0.0	+
NC_000913.3	3513470	0.3333	-
NC_000913.3	3513490	0.5	+
NC_000913.3	3513491	0.3333	-
NC_000913.3	3513494	0.3333	+
NC_000913.3	3513495	0.3333	-
NC_000913.3	3513501	0.5	+
NC_000913.3	3513502	0.3333	-
NC_000913.3	3513503	0.5	+
NC_000913.3	3513504	0.3333	-
NC_000913.3	3513516	0.3333	-
NC_000913.3	3513562	0.3333	+
NC_000913.3	3513568	0.3333	-
NC_000913.3	3513611	0.5	+
NC_000913.3	3513612	0.3333	-
NC_000913.3	3513624	0.3333	-
NC_000913.3	3513643	0.5	+
NC_000913.3	3513644	0.3333	-
NC_000913.3	3513657	0.3333	+
NC_000913.3	3513658	0.3333	-
NC_000913.3	3513664	0.25	+
NC_000913.3	3513665	0.3333	-
NC_000913.3	3513678	0.5	+
NC_000913.3	3513729	0.5	+
NC_000913.3	3513730	0.3333	-
NC_000913.3	3513738	0.5	+
NC_000913.3	3513739	0.3333	-
NC_000913.3	3513741	0.5	+
NC_000913.3	3513742	0.3333	-
NC_000913.3	3513753	0.3333	+
NC_000913.3	3513754	0.3333	-
NC_000913.3	3513784	0.5	+
NC_000913.3	3513793	0.0	+
NC_000913.3	3513794	0.3333	-
NC_000913.3	3513810	0.3333	-
NC_000913.3	3513816	0.5	+
NC_000913.3	3513819	0.3333	+
NC_000913.3	3513820	0.3333	-
NC_000913.3	3513855	0.3333	-
NC_000913.3	3513886	0.3333	+
NC_000913.3	3513939	0.5	+
NC_000913.3	3513940	0.3333	-
NC_000913.3	3513954	0.5	+
NC_000913.3	3513962	0.3333	-
NC_000913.3	3513964	0.3333	+
NC_000913.3	3513965	0.3333	-
NC_000913.3	3513966	0.3333	+
NC_000913.3	3513969	0.5	+
NC_000913.3	3513973	0.3333	+
NC_000913.3	3513974	0.3333	-
NC_000913.3	3513976	0.0	+
NC_000913.3	3513977	0.3333	-
NC_000913.3	3513980	0.3333	-
NC_000913.3	3514004	0.3333	-
NC_000913.3	3514024	0.3333	+
NC_000913.3	3514025	0.3333	-
NC_000913.3	3514026	0.3333	+
NC_000913.3	3514027	0.3333	-
NC_000913.3	3514034	0.3333	-
NC_000913.3	3514044	0.5	+
NC_000913.3	3514048	0.3333	+
NC_000913.3	3514060	0.3333	+
NC_000913.3	3514061	0.3333	-
NC_000913.3	3514071	0.3333	+
NC_000913.3	3514072	0.3333	-
NC_000913.3	3514080	0.5	+
NC_000913.3	3514081	0.3333	-
NC_000913.3	3514091	0.5	+
NC_000913.3	3514092	0.3333	-
NC_000913.3	3514095	0.3333	+
NC_000913.3	3514096	0.3333	-
NC_000913.3	3514106	0.3333	+
NC_000913.3	3514107	0.3333	-
NC_000913.3	3514115	0.5	+
NC_000913.3	3514116	0.3333	-
NC_000913.3	3514132	0.5	+
NC_000913.3	3514140	0.3333	+
NC_000913.3	3514141	0.3333	-
NC_000913.3	3514149	0.3333	+
NC_000913.3	3514150	0.3333	-
NC_000913.3	3514153	0.3333	+
NC_000913.3	3514172	0.5	+
NC_000913.3	3514180	0.5	+
NC_000913.3	3514181	0.3333	-
NC_000913.3	3514185	0.3333	-
NC_000913.3	3514193	0.5	+
NC_000913.3	3514194	0.3333	-
NC_000913.3	3514195	0.3333	+
NC_000913.3	3514196	0.3333	-
NC_000913.3	3514209	0.3333	+
NC_000913.3	3514210	0.3333	-
NC_000913.3	3514211	0.25	+
NC_000913.3	3514212	0.3333	-
NC_000913.3	3514230	0.3333	+
NC_000913.3	3514231	0.3333	-
NC_000913.3	3514233	0.25	+
NC_000913.3	3514234	0.3333	-
NC_000913.3	3514254	0.25	+
NC_000913.3	3514255	0.3333	-
NC_000913.3	3514257	0.3333	-
NC_000913.3	3514269	0.5	+
NC_000913.3	3514270	0.3333	-
NC_000913.3	3514272	0.5	+
NC_000913.3	3514273	0.3333	-
NC_000913.3	3514285	0.3333	+
NC_000913.3	3514286	0.3333	-
NC_000913.3	3514294	0.3333	+
NC_000913.3	3514295	0.3333	-
NC_000913.3	3514307	0.3333	-
NC_000913.3	3514332	0.5	+
NC_000913.3	3514333	0.3333	-
NC_000913.3	3514339	0.5	+
NC_000913.3	3514340	0.3333	-
NC_000913.3	3514359	0.3333	+
NC_000913.3	3514362	0.5	+
NC_000913.3	3514363	0.3333	-
NC_000913.3	3514365	0.3333	+
NC_000913.3	3514366	0.3333	-
NC_000913.3	3514367	0.3333	+
NC_000913.3	3514368	0.3333	-
NC_000913.3	3514413	0.3333	+
NC_000913.3	3514414	0.3333	-
NC_000913.3	3514450	0.3333	+
NC_000913.3	3514451	0.3333	-
NC_000913.3	3514460	0.5	+
NC_000913.3	3514461	0.3333	-
NC_000913.3	3514465	0.3333	+
NC_000913.3	3514466	0.3333	-
NC_000913.3	3514468	0.3333	+
NC_000913.3	3514469	0.3333	-
NC_000913.3	3514471	0.3333	+
NC_000913.3	3514472	0.3333	-
NC_000913.3	3514487	0.5	+
NC_000913.3	3514488	0.3333	-
NC_000913.3	3514490	0.5	+
NC_000913.3	3514491	0.3333	-
NC_000913.3	3514496	0.3333	-
NC_000913.3	3514501	0.3333	+
NC_000913.3	3514522	0.5	+
NC_000913.3	3514523	0.3333	-
NC_000913.3	3514528	0.3333	+
NC_000913.3	3514529	0.3333	-
NC_000913.3	3514542	0.5	+
NC_000913.3	3514543	0.3333	-
NC_000913.3	3514561	0.5	+
NC_000913.3	3514564	0.5	+
NC_000913.3	3514569	0.25	+
NC_000913.3	3514570	0.3333	-
NC_000913.3	3514573	0.3333	-
NC_000913.3	3514575	0.3333	+
NC_000913.3	3514576	0.3333	-
NC_000913.3	3514582	0.5	+
NC_000913.3	3514583	0.3333	-
NC_000913.3	3514584	0.5	+
NC_000913.3	3514585	0.3333	-
NC_000913.3	3514621	0.5	+
NC_000913.3	3514624	0.5	+
NC_000913.3	3514625	0.3333	-
NC_000913.3	3514639	0.3333	+
NC_000913.3	3514675	0.5	+
NC_000913.3	3514700	0.5	+
NC_000913.3	3514703	0.5	+
NC_000913.3	3514754	0.5	+
NC_000913.3	3514758	0.5	+
NC_000913.3	3514771	0.3333	+
NC_000913.3	3514816	0.3333	+
NC_000913.3	3514833	0.5	+
NC_000913.3	3514837	0.3333	+
NC_000913.3	3514840	0.5	+
NC_000913.3	3514861	0.5	+
NC_000913.3	3514873	0.5	+
NC_000913.3	3514890	0.3333	+
NC_000913.3	3514919	0.5	+
NC_000913.3	3514951	0.3333	+
NC_000913.3	3514963	0.3333	+
NC_000913.3	3514972	0.5	+
NC_000913.3	3514993	0.5	+
NC_000913.3	3515010	0.3333	+
NC_000913.3	3515024	0.5	+
NC_000913.3	3515086	0.5	+
NC_000913.3	3515088	0.5	+
NC_000913.3	3515097	0.3333	+
NC_000913.3	3515141	0.5	+
NC_000913.3	3515148	0.3333	+
NC_000913.3	3515151	0.3333	+
NC_000913.3	3515168	0.3333	+
NC_000913.3	3515171	0.3333	+
NC_000913.3	3515181	0.5	+
NC_000913.3	3515196	0.5	+
NC_000913.3	3515198	0.3333	+
NC_000913.3	3515213	0.3333	+
NC_000913.3	3515215	0.3333	+
NC_000913.3	3515224	0.5	+
NC_000913.3	3515229	0.3333	+
NC_000913.3	3515258	0.3333	+
NC_000913.3	3515274	0.3333	+
NC_000913.3	3515277	0.3333	+
NC_000913.3	3515284	0.3333	+
NC_000913.3	3515293	0.3333	+
NC_000913.3	3515329	0.3333	+
NC_000913.3	3515343	0.3333	+
NC_000913.3	3515347	0.3333	+
NC_000913.3	3515368	0.3333	+
NC_000913.3	3515382	0.3333	+
NC_000913.3	3515400	0.3333	+
NC_000913.3	3515402	0.3333	+
NC_000913.3	3515404	0.3333	+
NC_000913.3	3515415	0.3333	+
NC_000913.3	3515418	0.3333	+
NC_000913.3	3515449	0.3333	+
NC_000913.3	3515460	0.3333	+
NC_000913.3	3515504	0.3333	+
NC_000913.3	3515512	0.3333	+
NC_000913.3	3515517	0.3333	+
NC_000913.3	3515529	0.3333	+
NC_000913.3	3515531	0.3333	+
NC_000913.3	3515543	0.3333	+
NC_000913.3	3515562	0.3333	+
NC_000913.3	3515567	0.3333	+
NC_000913.3	3515602	0.3333	+
NC_000913.3	3515628	0.3333	+
NC_000913.3	3515630	0.3333	+
NC_000913.3	3515649	0.3333	+
NC_000913.3	3515652	0.3333	+
NC_000913.3	3515664	0.3333	+
