names	start	values	strand
NC_000913.3	3513084	1.0	-
NC_000913.3	3513085	1.0	+
NC_000913.3	3513086	1.0	-
NC_000913.3	3513087	0.5	+
NC_000913.3	3513088	1.0	-
NC_000913.3	3513089	0.5	+
NC_000913.3	3513090	1.0	-
NC_000913.3	3513099	1.0	+
NC_000913.3	3513108	1.0	+
NC_000913.3	3513109	1.0	-
NC_000913.3	3513115	1.0	-
NC_000913.3	3513131	1.0	+
NC_000913.3	3513141	1.0	+
NC_000913.3	3513142	1.0	-
NC_000913.3	3513143	1.0	+
NC_000913.3	3513144	1.0	-
NC_000913.3	3513151	1.0	+
NC_000913.3	3513152	1.0	-
NC_000913.3	3513165	1.0	-
NC_000913.3	3513166	0.0	+
NC_000913.3	3513167	1.0	-
NC_000913.3	3513176	1.0	+
NC_000913.3	3513177	1.0	-
NC_000913.3	3513204	1.0	+
NC_000913.3	3513205	1.0	-
NC_000913.3	3513237	0.5	+
NC_000913.3	3513272	1.0	+
NC_000913.3	3513273	1.0	-
NC_000913.3	3513284	1.0	+
NC_000913.3	3513285	1.0	-
NC_000913.3	3513292	1.0	+
NC_000913.3	3513293	1.0	-
NC_000913.3	3513294	0.6667	+
NC_000913.3	3513295	1.0	-
NC_000913.3	3513315	1.0	+
NC_000913.3	3513316	0.0	-
NC_000913.3	3513322	1.0	+
NC_000913.3	3513323	1.0	-
NC_000913.3	3513332	1.0	+
NC_000913.3	3513335	1.0	+
NC_000913.3	3513336	1.0	-
NC_000913.3	3513382	1.0	-
NC_000913.3	3513386	1.0	+
NC_000913.3	3513422	1.0	+
NC_000913.3	3513423	1.0	-
NC_000913.3	3513450	1.0	+
NC_000913.3	3513451	1.0	-
NC_000913.3	3513459	1.0	+
NC_000913.3	3513460	0.0	-
NC_000913.3	3513462	1.0	+
NC_000913.3	3513469	0.0	+
NC_000913.3	3513470	1.0	-
NC_000913.3	3513490	1.0	+
NC_000913.3	3513491	1.0	-
NC_000913.3	3513494	1.0	+
NC_000913.3	3513495	1.0	-
NC_000913.3	3513501	1.0	+
NC_000913.3	3513502	1.0	-
NC_000913.3	3513503	1.0	+
NC_000913.3	3513504	1.0	-
NC_000913.3	3513516	1.0	-
NC_000913.3	3513562	1.0	+
NC_000913.3	3513568	1.0	-
NC_000913.3	3513611	1.0	+
NC_000913.3	3513612	1.0	-
NC_000913.3	3513624	1.0	-
NC_000913.3	3513643	1.0	+
NC_000913.3	3513644	1.0	-
NC_000913.3	3513657	1.0	+
NC_000913.3	3513658	1.0	-
NC_000913.3	3513664	0.5	+
NC_000913.3	3513665	1.0	-
NC_000913.3	3513678	1.0	+
NC_000913.3	3513729	1.0	+
NC_000913.3	3513730	1.0	-
NC_000913.3	3513738	1.0	+
NC_000913.3	3513739	1.0	-
NC_000913.3	3513741	1.0	+
NC_000913.3	3513742	1.0	-
NC_000913.3	3513753	1.0	+
NC_000913.3	3513754	1.0	-
NC_000913.3	3513784	1.0	+
NC_000913.3	3513793	0.0	+
NC_000913.3	3513794	1.0	-
NC_000913.3	3513810	1.0	-
NC_000913.3	3513816	1.0	+
NC_000913.3	3513819	1.0	+
NC_000913.3	3513820	1.0	-
NC_000913.3	3513855	1.0	-
NC_000913.3	3513886	1.0	+
NC_000913.3	3513939	1.0	+
NC_000913.3	3513940	1.0	-
NC_000913.3	3513954	1.0	+
NC_000913.3	3513962	1.0	-
NC_000913.3	3513964	1.0	+
NC_000913.3	3513965	1.0	-
NC_000913.3	3513966	1.0	+
NC_000913.3	3513969	1.0	+
NC_000913.3	3513973	1.0	+
NC_000913.3	3513974	1.0	-
NC_000913.3	3513976	0.0	+
NC_000913.3	3513977	1.0	-
NC_000913.3	3513980	1.0	-
NC_000913.3	3514004	1.0	-
NC_000913.3	3514024	1.0	+
NC_000913.3	3514025	1.0	-
NC_000913.3	3514026	1.0	+
NC_000913.3	3514027	1.0	-
NC_000913.3	3514034	1.0	-
NC_000913.3	3514044	1.0	+
NC_000913.3	3514048	1.0	+
NC_000913.3	3514060	1.0	+
NC_000913.3	3514061	1.0	-
NC_000913.3	3514071	1.0	+
NC_000913.3	3514072	1.0	-
NC_000913.3	3514080	1.0	+
NC_000913.3	3514081	1.0	-
NC_000913.3	3514091	1.0	+
NC_000913.3	3514092	1.0	-
NC_000913.3	3514095	1.0	+
NC_000913.3	3514096	1.0	-
NC_000913.3	3514106	1.0	+
NC_000913.3	3514107	1.0	-
NC_000913.3	3514115	1.0	+
NC_000913.3	3514116	1.0	-
NC_000913.3	3514132	1.0	+
NC_000913.3	3514140	1.0	+
NC_000913.3	3514141	1.0	-
NC_000913.3	3514149	1.0	+
NC_000913.3	3514150	1.0	-
NC_000913.3	3514153	1.0	+
NC_000913.3	3514172	1.0	+
NC_000913.3	3514180	1.0	+
NC_000913.3	3514181	1.0	-
NC_000913.3	3514185	1.0	-
NC_000913.3	3514193	1.0	+
NC_000913.3	3514194	1.0	-
NC_000913.3	3514195	1.0	+
NC_000913.3	3514196	1.0	-
NC_000913.3	3514209	1.0	+
NC_000913.3	3514210	1.0	-
NC_000913.3	3514211	0.5	+
NC_000913.3	3514212	1.0	-
NC_000913.3	3514230	1.0	+
NC_000913.3	3514231	1.0	-
NC_000913.3	3514233	0.5	+
NC_000913.3	3514234	1.0	-
NC_000913.3	3514254	0.5	+
NC_000913.3	3514255	1.0	-
NC_000913.3	3514257	1.0	-
NC_000913.3	3514269	1.0	+
NC_000913.3	3514270	1.0	-
NC_000913.3	3514272	1.0	+
NC_000913.3	3514273	1.0	-
NC_000913.3	3514285	1.0	+
NC_000913.3	3514286	1.0	-
NC_000913.3	3514294	1.0	+
NC_000913.3	3514295	1.0	-
NC_000913.3	3514307	1.0	-
NC_000913.3	3514332	1.0	+
NC_000913.3	3514333	1.0	-
NC_000913.3	3514339	1.0	+
NC_000913.3	3514340	1.0	-
NC_000913.3	3514359	1.0	+
NC_000913.3	3514362	1.0	+
NC_000913.3	3514363	1.0	-
NC_000913.3	3514365	1.0	+
NC_000913.3	3514366	1.0	-
NC_000913.3	3514367	1.0	+
NC_000913.3	3514368	1.0	-
NC_000913.3	3514413	1.0	+
NC_000913.3	3514414	1.0	-
NC_000913.3	3514451	1.0	-
NC_000913.3	3514460	1.0	+
NC_000913.3	3514461	1.0	-
NC_000913.3	3514465	1.0	+
NC_000913.3	3514466	1.0	-
NC_000913.3	3514468	1.0	+
NC_000913.3	3514469	1.0	-
NC_000913.3	3514471	1.0	+
NC_000913.3	3514472	1.0	-
NC_000913.3	3514487	1.0	+
NC_000913.3	3514488	1.0	-
NC_000913.3	3514490	1.0	+
NC_000913.3	3514491	1.0	-
NC_000913.3	3514496	1.0	-
NC_000913.3	3514501	1.0	+
NC_000913.3	3514522	1.0	+
NC_000913.3	3514523	1.0	-
NC_000913.3	3514528	1.0	+
NC_000913.3	3514529	1.0	-
NC_000913.3	3514542	1.0	+
NC_000913.3	3514543	1.0	-
NC_000913.3	3514561	1.0	+
NC_000913.3	3514564	1.0	+
NC_000913.3	3514569	1.0	+
NC_000913.3	3514570	1.0	-
NC_000913.3	3514572	1.0	+
NC_000913.3	3514573	1.0	-
NC_000913.3	3514575	1.0	+
NC_000913.3	3514576	1.0	-
NC_000913.3	3514582	1.0	+
NC_000913.3	3514583	1.0	-
NC_000913.3	3514584	1.0	+
NC_000913.3	3514585	1.0	-
NC_000913.3	3514621	1.0	+
NC_000913.3	3514624	1.0	+
NC_000913.3	3514625	1.0	-
NC_000913.3	3514639	1.0	+
NC_000913.3	3514675	1.0	+
NC_000913.3	3514700	1.0	+
NC_000913.3	3514703	1.0	+
NC_000913.3	3514754	1.0	+
NC_000913.3	3514758	1.0	+
NC_000913.3	3514771	1.0	+
NC_000913.3	3514816	1.0	+
NC_000913.3	3514833	1.0	+
NC_000913.3	3514837	1.0	+
NC_000913.3	3514840	1.0	+
NC_000913.3	3514861	1.0	+
NC_000913.3	3514873	1.0	+
NC_000913.3	3514890	1.0	+
NC_000913.3	3514919	1.0	+
NC_000913.3	3514951	1.0	+
NC_000913.3	3514963	1.0	+
NC_000913.3	3514972	1.0	+
NC_000913.3	3514993	1.0	+
NC_000913.3	3515010	1.0	+
NC_000913.3	3515024	1.0	+
NC_000913.3	3515086	1.0	+
NC_000913.3	3515088	1.0	+
NC_000913.3	3515097	1.0	+
NC_000913.3	3515127	0.0	+
NC_000913.3	3515141	1.0	+
NC_000913.3	3515148	1.0	+
NC_000913.3	3515151	1.0	+
NC_000913.3	3515168	1.0	+
NC_000913.3	3515171	1.0	+
NC_000913.3	3515181	1.0	+
NC_000913.3	3515196	1.0	+
NC_000913.3	3515198	1.0	+
NC_000913.3	3515213	1.0	+
NC_000913.3	3515215	1.0	+
NC_000913.3	3515224	1.0	+
NC_000913.3	3515229	1.0	+
NC_000913.3	3515258	1.0	+
NC_000913.3	3515274	1.0	+
NC_000913.3	3515277	1.0	+
NC_000913.3	3515284	1.0	+
NC_000913.3	3515293	1.0	+
NC_000913.3	3515329	1.0	+
NC_000913.3	3515343	1.0	+
NC_000913.3	3515347	1.0	+
NC_000913.3	3515368	1.0	+
NC_000913.3	3515382	1.0	+
NC_000913.3	3515400	1.0	+
NC_000913.3	3515402	1.0	+
NC_000913.3	3515404	1.0	+
NC_000913.3	3515415	1.0	+
NC_000913.3	3515418	1.0	+
NC_000913.3	3515449	1.0	+
NC_000913.3	3515460	1.0	+
NC_000913.3	3515504	1.0	+
NC_000913.3	3515512	1.0	+
NC_000913.3	3515517	1.0	+
NC_000913.3	3515529	1.0	+
NC_000913.3	3515531	1.0	+
NC_000913.3	3515543	1.0	+
NC_000913.3	3515562	1.0	+
NC_000913.3	3515567	1.0	+
NC_000913.3	3515602	1.0	+
NC_000913.3	3515628	1.0	+
NC_000913.3	3515630	1.0	+
NC_000913.3	3515649	1.0	+
NC_000913.3	3515652	1.0	+
NC_000913.3	3515664	1.0	+
